c2d3,d4d3,d2c3,d3d2,b1d3,d2d3,a1b1,d3d2,c3b4,a4b4,a2b3,c4d3,d1d2
d2c3,d3c2,a2b3,c4b3,c3c4,a3a2,b1c2
b2a3,c3d2,c1b2,a4a3,d1d2,b3c2,b2c1,b4a4,b1b2,a4b4,b2c2,b4c3,d2d3,a3a4,c2c3
a2b3,b4b3,a1a2,a4b4,a2a3,b3a2,a3a2,b4a4,d2c3,a4b4,d1d3,b4b2,a2a3,b2b1,c1b1,d4d3,b1c1,d3d1,c1d1
c2d3,d4d3,d2c3,b3a2,d1d3,b4c3,b2c3,a4b4,d3d4,c4c3,d4c4,c3c4,b1c2,c4d4,c1d2,b4b1,c2c3
b2c3,b4c3,d2c3,c4c3,c2b3,c3b4,c1d2,d4c4,d2d3,c4c1,d1c1
b2a3,b3a2,a1a2,b4b3,c2b3
c2d3,d4d3,d2c3,b4c3,b2c3,d3d4,b1c2,a4b4,d1d4
c2b3,b4b3,b1d3,d4d3,c1b1,c4d4,b1c1,a4c4,b2c3,b3c3,c1b1,c3c1,d1c1,c4b4,b1c2,d3d2,c2d2,b4b1,a1b1
a2b3,b4b3,b2c3,b3b1,a1b1,a4b4,c2d3,d4d3,b1b4
c2d3,d4d3,b1d3,c4d3,a2b3,b4b3,a1a3,a4b4,a3b3,b4b3,d2c3,d3c4,d1d4
d2c3,b3a2,b2a3,c4c3,a1a2,d4c4,c2d3,b4b2,a2b2,c3d4,c1d2,c4c2,b1c2,a4c4,d3c4
d2c3,b3c2,c3b4,c4b4,b2a3,b4c4,c1d2,a4a3,b1b2,a3c3,b2c3
b2c3,b4c3,a2b3,c3b3,b1b3
c2d3,d4d3,b2c3,b4c3,d2c3,a4b4,b1d3
d2c3,a3b2,c1d2,b3c2,b1c1,b2b1,c1a3,b4c3,a3c3
c2b3,b4b3,b2a3,b3b4,b1b2,b4a3,a1b1,a3b4,b2b4,a4b4,b1b4,c4b4,d2c3,b4c4,c1d2
b2c3,b4c3,d2c3,b3c2,c1d2,c2c1,b1b3
c2b3,b4b3,a2b3,c4b4,b2c3
b2c3,b3c2,b1b3,b4b3,a2b3,c4b3,a1b1,b3a2,b1b3,d4b4,b3b4,c2d1,b4b1,a4c4,b1b4,a2a1,b4c4,a3a2,c4b4
d2c3,b4c3,d1d2,c4b4,c1d1,b3c2,d2c2,c3b3,b1c1,b3c2,c1c2,d3d2,c2c1,d4d3,d1c2,d3b3,a2b3,a3a2,c1d2
c2b3,b4b3,b2c3,b3d1,c1d1,a4b4,d1c1,b4a4,b1d3,d4d3,c1c2,d3d4,a1d1,d4d2,d1d2,a4b4,d2d4
c2b3,b4b3,b1c2,a3b2,c2b2,b3a3,a1b1,c3c2,b2a3,a4b4,b1a1,b4b1,a1b1,c2d1,b1b4
a2b3,b4b3,a1a3,c3b2,b1b2,c4b4,a3a2,d4c4,b2b3
b2c3,d3c2,c3d4,b4c3,d2d3,c3d3,b1b2,a4b4,a1b1,c2b1,d1d2,d3d4,b2d4
b2a3,b3c2,a3b4,a4a3,b1b3,a3b3,a1b1,b3b2,b1b2,c3b2,c1b2,c4b4,d1c1,b4c4,b2a3
b2c3,b3a2,c2d3,d4d3,c3b4,a4b4,c1c2,c4d4,b1a2,b4b1,c2b1,d3d2,a2d2,d4c4,d2a2,c4b4,d1c1,b4a4,c1c4
d2c3,b3c2,d1d2,b4c3,d2d3,d4d3,b2b3,c4b4,b1b2,d3d4,b2c2,c3d2,c1b1,d2c2,b1c2,d4d3,c2d3
c2d3,d4d3,b1c2,d3d4,d2d3,d4d3,c2d3
d2c3,d3c2,d1d4
c2b3,b4b3,b2c3,b3d1,c1d1,a4b4,c3b4
c2b3,b4b3,d2c3,d3d2,d1d2,b3a2,d2d1,a2b2,b1b2,a4b4,b2c2,b4b3,c2a2,c4c3,d1d4,c3d4,a2b3,a3a2,c1d1
c2d3,d4d3,b1d3,c4d3,a2b3,d3d4,c1c2,c3b2,d2d3,b4c4,d3c4
c2b3,b4b3,b2a3,c3c2,b1b2,b3b2,c1b2,c2c1,a1c1
c2b3,b4b3,d2c3,b3a2,d1d3,d4d3,b1a2
c2b3,b4b3,b2c3,b3c3,d2c3,a4b4,d1d2,b4b3,b1b3
d2c3,d3c2,d1d4
b2c3,b3a2,b1b4,a4b4,a1a2,b4b1,c1b1,d3c2,a2c2,a3a2,b1a1,d4d3,c2c1,d3c3,c1c3,c4d4,d1c1
c2d3,d4d3,a2b3,c4d4,a1a3,c3d2,d1d2,b4a3,b1d3
a2b3,b4b3,c2d3,c4b4,d2c3,b3c3,b2c3,b4c3,b1a2,a4c4,a1b1,d4d3,a2a1
c2b3,b4b3,d2c3,b3b2,b1b2,a4b4,b2b4
c2d3,d4d3,b2c3,b3b2,b1b2,d3d2,b2b1,b4b2,b1b2,d2c2,b2c2,a4b4,d1d3,b4b2,c2d2,b2b4,c3b4
c2b3,b4b3,a2b3,c4b4,a1a3,c3b2,b1b2,d4c4,c1b1,c4c3,d2c3
c2b3,b4b3,b2c3,b3a2,a1a2,a4b4,c3b4
b2a3,c3d2,d1d2,b4c3,c1d1,a4b4,d1c1,c3d2,c1d2,b3b2,a3b4,b2a1,d2c1,d3d2,c1d1,c4c3,b1b3
b2c3,b4c3,b1b2,a3b2,c1b1,b2a1,a2b3,c3b3,c2b3,c4b3,d1c1,d4b4,c1c3
c2b3,b4b3,b2c3,a4b4,b1b2,b4a4,b2b1,a4b4,b1b3,b4b3,a1b1,b3b2,b1b2,a3b2,c1b2
c2b3,b4b3,b1d3,c4d3,a2b3,a3a2,d2c3
